tweet,username,likes_count,date,sentiment2cat,sentiment3cat
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",dxdonmega,1,2021-10-06,pos,neu
did that! theguilty clapping hands medium dark skin tone,whoisadriandev,0,2021-10-06,neg,neu
"listen to ""lethal protector"" by w. tv movies reviews venomlettherebecarnage venom addamsfamily theguilty themanysaintsofnewark queenpins labrea",amiontheair,0,2021-10-06,pos,neu
theguilty was just an alright movie honestly . kinda boring,iismellcap,2,2021-10-06,neg,pos
just watched theguilty and um what the fuck you green lit a movie where we’re supposed to go “aw look at the poor cop who killed a kid :( he decided to turn him self in in the end? what a good guy” yeah do not watch the movie :’),silvercatboi,6,2021-10-06,neg,neg
"theguilty is hrsmins. atleast hrs of it, they show close up shots of jakegyllenhaal is face. excellent acting, moderately gripping story and unexpected twist.",sekhars88,0,2021-10-06,pos,pos
theguilty my goodness… this movie. have not watched something this suspenseful in a long time,vnthonii,0,2021-10-06,neg,neu
"theguilty is great, crazy, twisted, powerful",whoisadriandev,0,2021-10-06,pos,pos
theguilty when i found out about the mom is actions… damn,jaendrog,0,2021-10-06,pos,neg
i guess we know what happened to officer taylor after his tenure roaming the streets of la monocletheguilty,jromeo92,0,2021-10-06,pos,neu
movies and shows on netflix you must watch in october  theguilty maid youseason lockeandkey armyofthieves,moviespiee,0,2021-10-06,pos,neu
theguilty netflix loved it. intense movie camera,sheela__singh,3,2021-10-06,pos,pos
nigga threw a temper tantrum the whole movie theguilty,iamgrude,0,2021-10-06,pos,neg
the least believable thing about theguilty is the literally anything in this movie. shouldvecalleditthewhiteguilty wedontfeelbadforcops acab blacklivesmatter,lunaepisky,1,2021-10-06,pos,neu
ima attempt to watch theguilty before bed,jenndiamonds,0,2021-10-06,pos,neu
theguilty is the stupidest movie i’ve ever seen. terrible acting. terrible story line.,ibrownbagem,0,2021-10-06,neg,neg
"that movie theguilty sucked ass, and probably cost them like $ to make you chums.",lostlandsman,1,2021-10-06,pos,neg
interesting… theguilty,halfemptybabe,0,2021-10-06,pos,neu
theguilty got me up late,annalalove,0,2021-10-06,neg,neu
"i know that voice anywhere. i work for , and you were spot on as a caller theguilty",gormie4eva,1,2021-10-06,pos,neu
"""broken people save broken people"" theguilty",nayeemnisa,0,2021-10-06,neg,neg
goddamn theguilty is so fucking bad… my expectations were low for a netflix thriller but my god it was bad. didnt know it was a remake if i had known i wouldnt have bothered watching it,speeddatlng,0,2021-10-06,neg,neg
“broken people save broken people.” theguilty on netflix is great.,tee_jay67,1,2021-10-06,pos,pos
"do not watch theguilty on if your blood pressure is already high. jesus christ... starstarstarstar script, though.",honestjohnny,3,2021-10-06,pos,neg
just finished the guilty on netflix. jake gyllenhaal still proving he is one of the most intense actors working today. would highly recommend. theguilty,georgetowneray,1,2021-10-06,pos,pos
theguilty and tilldeath by netflix low key wasted  minutes of my time twice expressionless…,itsssv,0,2021-10-06,neg,neg
"well jakegyllenhaal _online better be praised and better be recognized for his fantastic, fantastic performance in theguilty on i was not expecting anything less of course but my goodness, what an acting. he acted with his face literally % of the movie st place medaltrophymedal militaryheart",mr4yc,1,2021-10-06,pos,pos
"theguilty was not a horror movie, but it sure felt like it! so damn good! it is def a sleeper! horrormoviewatch",brandonversus_,0,2021-10-06,pos,pos
theguilty on netflix has got me hooked going into the third act,alexfocker,0,2021-10-06,pos,neu
currently watching theguilty on netflix,_devhassoul,1,2021-10-06,pos,neu
theguilty . i’m confused,b_allen53,0,2021-10-06,neg,neg
my thoughts on theguilty. i have not seen the original film but i thought this was really good. intense and constantly moving with strong direction and a stellar performance from . enjoyed it a lot! makes me want to seek out the og,eliasm907,1,2021-10-06,pos,pos
theguilty was so boring :/,testdrivees,0,2021-10-06,neg,neg
theguilty is nuts.,blkmissfrizzle,1,2021-10-06,pos,neg
i'm a fan of jake gyllenhaal movies but i had to watch the original danish version of theguilty . it is a great film with an unexpected twist even though there was  thing that i did not like of the movie. overall it was really good.,vidasam12,1,2021-10-06,pos,pos
"i mean i'm glad it ""worked out"" but ..he still admitted to killing a child because he wanted to. thinking or do i need to keep watching? theguilty",middlenamebasis,0,2021-10-06,pos,neg
broken people fix broken people. theguilty,opogeroju,1,2021-10-06,neg,neg
"watching theguilty on ... i have so much anxiety. i've had to pause it like  times. jake gyllenhaal is my boy and all, and doing a hell of a job in this role. but damn.",missbunkyboo,1,2021-10-06,pos,neg
watching theguilty,daizzedout,1,2021-10-06,pos,neu
is vocal cameo in theguilty... totally unexpected. fucking hilarious.,honestjohnny,0,2021-10-06,pos,pos
seeeeee. this is why you gotta mind your own business theguilty,symonesayss_,0,2021-10-06,pos,neu
"just finished theguilty on . i tell you, jake gyllenhaal is doing some amazing work as of late. plus, i really love this single scene style of thriller. masterful work that also engages your imagination.",_th1nk3r,1,2021-10-06,pos,pos
"theguilty but the twist! and yea  / of jake gyllenhaal i was good with, lol",dgiangrande,0,2021-10-06,pos,pos
oh boy was this movie stressful af… but clapping hands medium skin toneclapping hands medium skin tone my man jakegyllenhaal did a great performance. theguilty netflix calls,ace_deo91,0,2021-10-06,pos,pos
what a twist. netflix please keep movies like these comin. the guilty review: / high deciduous treedash rating: / jakegyenhall theguilty netflix,reviewsthird,2,2021-10-06,neg,pos
bout to check out theguilty and catch some sleepingsleepingsleeping,ti_ti_tiana,0,2021-10-06,pos,neu
theguilty as the th most watched whatever on proves netflix is shit for making me watch that!! cmon jake gyllenhaal … you know that sucked.,karenbillnoske,0,2021-10-06,pos,neg
the twist? i saw it coming theguilty heart,_supergirlx,0,2021-10-06,pos,pos
who greenlit theguilty?! this movie was so unnecessary.,heysunchallaj,0,2021-10-06,neg,neu
theguilty is hot ass,babyiambroke,0,2021-10-06,pos,neg
"westerns, single-room dramas, and bizarre fantastical flicks have arrived! via mass titane theguilty oldhenry mayday crymacho moviereview",aaronsps4,1,2021-10-06,pos,pos
"hold on, this preview of theguilty looks like my kinda shit",hotcheri,0,2021-10-06,neg,neg
i’m being honest here.. if jake gyllenhaal was not the star of theguilty i would not have made it passed  mins.,x_xharley_quinn,0,2021-10-06,pos,pos
"theguilty is very similar to the movie locke. except tom hardy is character remains very calm through all of his crises, while jake gyllenhaal has a meltdown every  minutes.",kmorgan76,10,2021-10-06,pos,pos
theguilty on netflix was  minutes of masterful acting &amp; storytelling.,maleco_bc,2,2021-10-06,pos,neu
"theguilty is a masterclass in writing, voice acting, acting, and suspense. jake gyllenhaal is getting an oscar...easy. movienight",poetrybymario,0,2021-10-06,pos,neu
watching theguilty on movienight,poetrybymario,0,2021-10-06,pos,neu
"theguilty netflix must watch, and must win awards, wow gripping right the way through, thank you. throughly enjoyed it",willgrace96,0,2021-10-06,pos,pos
just finished watching theguilty and yeah i could have had a v,macstacks84,1,2021-10-06,pos,pos
god damn theguilty netflix jakegyllenhaal amazing performance!,carnationfool,0,2021-10-06,pos,pos
wowwww theguilty on netflix was so good. highly recommend,lovingoctavia,0,2021-10-06,pos,pos
this is the film for you if you: a) enjoy staring at close-ups of jake gyllenhaal is face for  minutes. b) have been feeling kind of relaxed lately and would like to fix that. c) have an active imagination and do not mind envisioning horrible scenes. theguilty,smbahr14,3,2021-10-06,neg,pos
just watched theguilty on and jake gyllenhaal never disappoints! / loved the movie and the acting/storyline was brilliant!,kathryn_1923,0,2021-10-06,pos,pos
"watching theguilty on netflix wow best actor hands down, how do you take a roll like that? you have to carry the movie and respond to ""phone calls"" display emotional distress just you on screen. a must watch movie, not an easy watch. hats off bestactor",willgrace96,1,2021-10-06,pos,pos
just finished theguilty on netflix. did not realize i would be watching  min of a guy on the phone but jake gyllenhaal is acting is amazing.,jaime_zim,1,2021-10-06,pos,pos
"this jake gyllenhaal movie had only one setting and mostly one character appearing on camera, but it was still so captivating somehow. very well done and a very unique type of movie. theguilty",bingetheginge,0,2021-10-06,pos,pos
"this week, and i watched the new jake gyllenhaal netflix movie “the guilty.” we really enjoyed it but if you watch it there is one thing you should know. i explain what it is in tonight is blog post. theguiltynetflix theguilty",brentreser,0,2021-10-06,pos,pos
joe is already in trouble while he was on duty for being a cop…now he is breaking shit in the  call center…this man needs therapy theguilty,_swallowmystyle,0,2021-10-06,neg,neg
i like this movie. _kojima_en think u might like this also. theguilty theguiltynetflix,meday354,1,2021-10-06,pos,pos
watching theguiltynetflix and it is so intense. theguilty,riahpeaches,0,2021-10-06,pos,pos
“antoine directed the entire movie from a van!” jake gyllenhaal explains how theguilty came together mid-pandemic. fallontonight,bing98318951,1,2021-10-06,pos,neu
did i just hear in the guilty with jake gyllenhaal theguilty netflix,chrisevers89,0,2021-10-06,neg,neg
it is over!!! yay!!! theguilty movienight,juliemarier17,0,2021-10-06,pos,pos
why is joe berating this man who is clearly off his rocker?!? theguilty,_swallowmystyle,0,2021-10-06,pos,pos
just started watching theguilty. have to finish it in the morning. tense!,ardwick1887,0,2021-10-06,neg,neg
jake gyllenhaal is so freakin good in theguilty,michelemccarrol,2,2021-10-06,pos,pos
this woman jumping off the bridge would be the best decision ever. this movie needs to be over now. theguilty movienight,juliemarier17,0,2021-10-06,pos,pos
i understand joe is frustration but he need to realize he can not expect people to listen to him when he is disrespectful joyjoy theguilty,_swallowmystyle,0,2021-10-06,pos,neg
theguilty is good. theguiltynetflix,blessedb333,0,2021-10-06,pos,pos
"the movie camera theguilty with jakegyllenhaal was not a bad movie, enjoyed it",drinkie,0,2021-10-06,pos,pos
day  of trying to get to notice me. just watched theguilty on netflix and i was not expecting the plot twist?? geez,fry17170,0,2021-10-06,pos,neu
“broken people save broken people” theguilty on netflix is wayyy too good,ad3n24,1,2021-10-06,neg,pos
not the other dispatcher being sassy theguilty,ktotheudz,0,2021-10-06,neg,neu
theguilty sucks out loud with the exception of jake gyllenhaal is performance,daninpittsburgh,0,2021-10-06,neg,neg
want a thrill ride the next time you fire up the old netflix ? try out the new theguilty with jake gyllenhaal. he is great and this film is a masterclass on screenwriting. and read my moviereview to see if it’ll be up your alley. moviereviews,moviesmillers,4,2021-10-06,pos,pos
joe sucks at this  call center theguilty,_swallowmystyle,4,2021-10-06,neg,neg
just watched theguilty on netflix... gyllenhaal did it again sobclapping hands medium light skin toneclapping hands medium light skin tone,brrrronchain,1,2021-10-06,pos,neu
theguilty on netflix is a good movie but it gave me bad anxiety through the whole timewoman facepalming medium light skin tone,foreignwhite,6,2021-10-06,pos,neg
"i’m not sure if i need a xanax or if jake gyllenhaal is character in theguilty does, but i’m gonna go with the latter.",alexloughrey,1,2021-10-06,neg,neg
this movie is fairly awful so far. theguilty movienight,juliemarier17,0,2021-10-06,neg,neg
omg netflix theguilty starstarstarstar great performance _online a sir i’m in this bitch crying,suprememind29,0,2021-10-06,pos,neg
theguilty proving we need social workers/cps not just cops on some of these emergency calls....,screamlogic,0,2021-10-06,pos,neg
theguilty the police .. we are protectors... little girl nope.. exactly...,screamlogic,0,2021-10-06,pos,neu
"im soooo damn confused with theguilty what the hell happened shit, everybody whispering on the damn phone.",delilah_juliet,0,2021-10-06,neg,neg
broken people save broken people. theguilty,yulsxvi,0,2021-10-06,neg,neg
i really enjoyed watching jake gyllenhaal is face on this one theguilty heart eyesok hand medium dark skin tone,mebugz,0,2021-10-06,pos,pos
theguilty took my breath away.,yulsxvi,0,2021-10-06,pos,neu
theguilty on netflix is so good.,briannajanae,0,2021-10-06,pos,pos
"theguilty (remake of a danish thriller) costed $k took  days to make and sold for $mil on money, money, money…must be funny in a rich man is world!",mitoooly,2,2021-10-06,pos,pos
a great actor who can play such a role theguilty jakegyllenhaal netflix,sawsanbashier,0,2021-10-06,pos,pos
"theguilty on netflix is okay, but it is not a patch on the great original danish film it is a remake of. my advice? watch denskyldige (the guilty ) on instead.",terrigauthor,0,2021-10-06,pos,pos
god damnit emily tell this man joe where you are!!! theguilty,combatmmab,2,2021-10-06,pos,neg
watching theguilty. movienight,juliemarier17,0,2021-10-06,pos,neu
everybody talking trash about the storyline in theguilty might want to google who the director is before throwing around certain words wink,uhhmanduhh,0,2021-10-06,pos,pos
"watched theguilty. that was intense. which is mad to think, when none of the action happening in the film is played out in front of you. it is all left to jake gyllenhal to create the drama for your mind. really good thriller.",joeharakis,1,2021-10-06,pos,pos
i’m too stressed to sleep after watching theguilty phenomenal acting and use of sound but the ending hmm i do not like it … will watch the  original for sure,mirainrhisiart,1,2021-10-06,pos,pos
jake gyllenhaal this was your worst movie to date theguilty,ki_danymfo,0,2021-10-06,neg,neg
"just watched theguilty. good movie. gripping, wtf moment. different kind of movie but worth the watch. popcorn",justmozee,0,2021-10-06,pos,pos
"if i say send police to a house because there is two kids by themselves, why are you arguing with me theguilty",surreeee,0,2021-10-06,pos,neg
theguilty on netflix had the biggest plot twist ever sob netflix,therealebarness,0,2021-10-06,pos,neg
just finished watching this movie. so much talent sparklesstar struck theguilty.,ilarialegittimo,0,2021-10-06,pos,pos
theguilty is jakegyllenhaal playing a man using all his privilege for  hours oh and he has asthma.,msemmymorgan,0,2021-10-05,pos,pos
watched theguilty and i'm all up for team jakegyllanhaal for the oscar. warrra performance clapclap,kno_tahsin,1,2021-10-05,pos,neu
tune in to film fight club tonight  will be fighting all things 'the guilty' () which involves talking a lot about 'the guilty' () theguilty,glenfalkenstein,1,2021-10-05,neg,neg
i can not figure out if i liked theguilty or not. it was something a bit different with a decent twist but it felt rushed at the end which has annoyed me.,sr3life,1,2021-10-05,pos,neg
the guilty movie review &amp; film summary: a call for action () theguilty netflix jakegyllenhaal,themovieculture,0,2021-10-05,neg,neg
"so i’m watching the guilty, and i heard bill burrs voice as one of the callers, loving how he is in so much now, had to check imdb but i knew it was him theguilty",mistakenlemur,0,2021-10-05,pos,pos
yo i just finished theguilty and i gotta say- best film i’ve watched for a good while. and my standards were already really high- and the acting *chefs kiss*. jake gyllenhaal did an amazing job. % recommend,shayla_art,1,2021-10-05,pos,pos
yho hai this movie? theguilty,gisella_rsa,0,2021-10-05,pos,neu
omg is this taina?!? theguilty,zenaibuu,0,2021-10-05,pos,neu
oh jake is squeezing these eyeballs chile. he gonna make a tear drop if it kills him! theguilty,zenaibuu,0,2021-10-05,pos,neg
see my thoughts on the new the guilty! is great in this movie! jakegyllenhaal antoinefuqua theguilty,tbull426,0,2021-10-05,pos,pos
theguilty on netflix is a must watch clapping hands light skin tone,haydglasson,0,2021-10-05,pos,neu
want a thrill ride the next time you fire up the old netflix ? try out the new theguilty with jake gyllenhaal. he is great and this film is a masterclass on screenwriting.and read my moviereview to see how much more you should watch it. moviereviews,moviesmillers,1,2021-10-05,pos,pos
brilliant movie theguilty and amazing acting by jake as joe ++ netflix movie recommendation,thegodfather701,2,2021-10-05,pos,pos
"oh shit , plot twist! theguilty",zenaibuu,0,2021-10-05,neg,neg
just finished watching “the guilty” on netflix. can not even remember last time i felt so much emotional distress seeing a movie before… theguilty,agoracy87,3,2021-10-05,neg,neg
"i swear to god jake gylenhaal i’m a movie and bill burr and ethan hawks voice, can make any movie good….the guilty is a must watch on netflix!! theguilty",jaredwhayes14,0,2021-10-05,neg,neg
theguilty is such a weird movie. 🤌🏿,ronskidavinci,0,2021-10-05,neg,neg
theguilty oscar winning performance... this is called a pure acting.. gyllenhaal.... you do not see anything but see everything.. what a movie.. oscar-winning performance,mrcoolsachin,0,2021-10-05,pos,pos
"i enjoyed theguilty jomo, and i think it is definitely a better film than buried, but nowhere the same level as  hours or locke. gyllenhaal definitely pulls it off though. superb actor.",gibboanxious,2,2021-10-05,pos,pos
"damn, joe, you got on my nerves theguilty",by_aly,0,2021-10-05,pos,neg
watching the guilty this is so intense what theguilty,wint3rsbucky,0,2021-10-05,neg,neg
the emotional commitment and investment jakegyllenhaal brings into a character can be gut wrenching. theguilty,siba_tnie,57,2021-10-05,pos,pos
"theguilty amazing film, get on this people",alanbsafc,0,2021-10-05,pos,pos
"if you’re thinking of watching theguilty honestly, do not bother",msmillsy,0,2021-10-05,neg,pos
"we all love the  theguilty, but how does feel about the new netflix adaptation?",siftpop,5,2021-10-05,pos,pos
"jakegyllenhaal and theguilty gotta say what an amazing piece of cinema, keeps you on the edge the whole time, and in the end you’re left with a compassionate and more human view of policing imo, required viewing for everyone!",astro_erik,0,2021-10-05,pos,pos
review: 'the guilty' theguilty theguiltynetflix,jeremythecritic,0,2021-10-05,neg,neg
theguilty was a disappointment tbh,escapol0gy,0,2021-10-05,neg,neg
well there is hr and minutes i'm not getting back again roll eyes theguilty netflix,joebloggsjnr,0,2021-10-05,pos,pos
my review for theguilty is up on my youtube channel the guilty netflix movie review via,moviere09350416,0,2021-10-05,neg,neg
the guilty was putting me through the stress ringer! come watch the new netflix jake gyllenhaal thriller with me as i react to all of the intensity live! then share your thoughts on the film in the comments! theguilty netflix reaction reacts,chillyboyyt,1,2021-10-05,neg,neg
"theguilty on netflix with jake gyllenhaal was an excellent thriller movie, if you are looking for something good to watch",jiminfuljen19,0,2021-10-05,pos,pos
theguilty took us for a ride last night.,klickthakid,1,2021-10-05,pos,neu
jake gyllenhaal is the only actor i've seen that can make a movie with no cast and $ budget interesting. this dude is phenomenal. theguiltynetflix theguilty,mdjsports,0,2021-10-05,pos,pos
emily is manipulative as duck. wow. theguilty theguiltynetflix,letstalktv__,0,2021-10-05,pos,pos
currently watching theguilty,thedrewyarishow,1,2021-10-05,pos,neu
"bitchhhhh, whole time it was emily who killed the baby omfg theguilty theguiltynetflix",letstalktv__,0,2021-10-05,pos,neg
i’m watching theguilty!,_sarahahaha,0,2021-10-05,pos,neu
“broken people save broken people.” jake gyllenhaal is bloody brilliant. theguilty,dipshikhaghosh,100,2021-10-05,neg,pos
joe do not know how to deescalate at all weary theguilty,letstalktv__,0,2021-10-05,pos,neg
"watched theguilty today, gotta say jake gyllenhaal was fantastic as always! not as good as prisoners though",ashofthedead89,0,2021-10-05,pos,neg
"a movie with almost one actor and one location. locke was a previous movie for tom hardy with the same technique, and i love it more! theguilty netflix",amrabayazeed,0,2021-10-05,pos,pos
“the guilty” on netflix my mind is still bubbling. so intense but a good watch. theguilty netflix jakegyllenhaal,hudashahh,8,2021-10-05,pos,pos
joe seems to be the only competent one trying to find this lady theguilty theguiltynetflix,letstalktv__,0,2021-10-05,pos,pos
so let me get this straight. theguilty is a movie directed by a black man about a white police officer who shot a  y.o kid and how we are supposed to sympathize and feel bad for him….wtf netflix,deejanayjones,1,2021-10-05,neg,neg
watching theguilty on netflix and its  mins in and i'm completely lost as to what is going on. if anyone has seen it then please enlighten me.,luce1982,1,2021-10-05,pos,pos
"i'm watching the guilty at  in the morning. it is quiet, but, my minds so louds. theguilty jakegyllenhaal",darkchoco_17,0,2021-10-05,neg,neg
chile…so nobody going to go get the kids? wearytheguilty,letstalktv__,0,2021-10-05,pos,neu
'broken people save broken people.' - by sgt. wade (theguilty) netflix,bramavall,0,2021-10-05,neg,neg
i wish theguilty on netflix had been made with the imagination of a gus van sant.,kalyanasc,1,2021-10-05,pos,pos
wait what? it was the mom? exploding head theguilty,ihartminyoongi,0,2021-10-05,pos,neu
sometimes film editor acts as captain of the ship. what a movie. theguilty,naseefgafoor,1,2021-10-05,pos,neu
this movie has me on edge and everything is happening on the phone theguilty,ihartminyoongi,0,2021-10-05,pos,neu
yup. easily one of the worst movies i have ever seen theguilty,aeriebc,2,2021-10-05,neg,neg
antoine fuqua directed it!!! he...theguilty,dc_homer,0,2021-10-05,pos,neu
watching theguilty …,aintchuchay,0,2021-10-05,pos,neu
"i do not recommend watching the guilty on netflix right before bedtime. i was too pumped up with adrenaline to sleep afterwards. if you like suspense, then this one is a mustwatch. moviereviews theguilty",drlovebuzz,0,2021-10-05,neg,neg
"theguilty theguiltynetflix what a movie! busts all the myths of movie making formulea- exotic locations, desginer costumes, high-tech vfx etc! just man in an office space, few more characters only through voices &amp; goes on to prove that its the art of storytelling that matters!",gkoushikg,0,2021-10-05,pos,pos
theguilty on flushed  minutes of jake gyllenhaal sitting at a table talking on the phone phone i’ve actually never got so stressed watching a film triumph you have to see it to believe it sweat smile,coach_richie,4,2021-10-05,pos,pos
is theguilty on netflix good?,_hariett,0,2021-10-05,pos,pos
theguilty on netflix,bowtiesbitch,0,2021-10-05,pos,neu
"watched theguilty worked it out after about  minutes. was not bad though but there is a bit of a similar film with halle berry titled ""the call"".",theproperkp,0,2021-10-05,pos,pos
mannnnn you want a movie with an adrenaline rush? check out theguilty on ! stars jake gyllenhaal.,dc_homer,4,2021-10-05,pos,pos
wow theguilty is extremely boring zzzzzzzzzzzz,mattcotterill1,0,2021-10-05,neg,pos
i hated that movie on netflix theguilty … it is stupid,drewwud,0,2021-10-05,neg,neg
_fernando_j i’m among theguilty for stanning jakeg,sserioussly,1,2021-10-05,pos,neu
theguilty was really good,lifemusicjj,0,2021-10-05,pos,pos
theguilty takes place in an expanded jakegyllenhaal thriller multiverse where the character from this movie answers some of the  calls that lou from nightcrawler films. both have weird “dreams” about a plane crushing them to death in their sleep as teens,strang3stranger,1,2021-10-05,neg,neg
"it is movienight tonight. i think theguilty on netflix, but we’ll see.",juliemarier17,0,2021-10-05,pos,neu
"hey myaaaaan, just watched theguilty and it was awesome hearing your bald-headed, pasty ass voice for a minute there. thanks for everything you do. gfy.",mondo_09,0,2021-10-05,pos,pos
theguilty  review – a pale reflection of its powerful predecessor why the remake of denskyldige does not measure up to the original. newonnetflix,streamorskipit,2,2021-10-05,pos,pos
"""broken people save broken people ..."" theguilty",fandibakri,0,2021-10-05,neg,neg
the intensity. the emotions. jake. three words define the film. maple leaf theguilty jakegyllenhaal,zwritesup,0,2021-10-05,pos,neu
"on our next episode, which airs friday, we'll review the films: the many saints of newark the guilty bingo hell send us your comments &amp; questions before we record wednesday night!! themanysaintsofnewark theguilty bingohellmovie",spoilerpiece,1,2021-10-05,neg,neg
do you want to watch a movie that is one man (who happens to be jake gyllenhaal) sitting and talking in a room all day? then queue up theguilty on .,decider,0,2021-10-05,pos,pos
the guilty is a crash course of masterful acting and directing. it is a forceful story. a train wreck that is unstoppable. check out is complete review on spoilerfreereviews theguilty _online netflix antoinefuqua,spoilerfrees,0,2021-10-05,pos,neg
jake gyllenhaal is netflix thriller ‘the guilty’ was shot in just  days! jakegyllenhaal movie netflix theguilty,animatedtimes,0,2021-10-05,neg,pos
"i just watched an entire movie of a man on the phone. theguilty is number  on netflix, but do not waste your time. the gist: after a  call, police officer felt remorse and plead guilty for killing an innocent kid. the whole movie is the  call.",trinamanila,0,2021-10-05,pos,neg
now i said once i started watching theguilty that if gyllenhal started acting like he did in nightcrawler i was gon cut it off. and he is. his characters make you wanna whoop his little ass og!,theekahn,0,2021-10-05,neg,neg
"check your podcast feed, a new is out now! we review and discuss a ton of new releases including: tv squidgame tv midnightmass tv whatif movie camera themanysaintsofnewark movie camera titane movie camera theguilty movie camera bingohell listen here backhand index pointing right medium skin tone",2blacknerds,3,2021-10-05,pos,neu
well. i wasted  minutes of my life on theguilty.,mattybstyle_,1,2021-10-05,neg,neg
emily need to get it together. theguilty,bonsomeothashxt,0,2021-10-05,pos,neu
full opening us households by sambatv mortalkombat .m * godzillavskong .m**** thesuicidesquad .m* withoutremorse .m*** soul .m***** thetomorrowwar⁠ .m***** ww .m* spacejamanewlegacy .m* theguilty .m***** hamilton &amp; zsjl .m*** more… /,luiz_fernando_j,13,2021-10-05,pos,neu
"according to rd party researcher sambatv. .m us households watched netflix new film theguilty in its -day weekend of oct -, x more than melissamccarthy is thestarling the week before &amp; even matching hamilton &amp; zacksnydersjusticeleague is -day openings, in  days. /",luiz_fernando_j,70,2021-10-05,pos,pos
this week we've  mini-reviews of some the latest and (not so) greatest films theguilty val jolt. join us for our last top last  of ! link --&gt; podcasthq podnation filmtwitter,thecountdownpc,32,2021-10-05,pos,neg
jake gyllenhaal did an amazing job for theguilty &lt;,buckastian,0,2021-10-05,pos,pos
.m us households watched theguilty during its first weekend streaming on netflix. k uk and k german households also watched. the thriller was filmed over just  days during the pandemic with antoine fuqua directing the film from isolation. theguiltynetflix,samba_tv,24,2021-10-05,pos,neg
was the  danish film a remake of the  halle berry movie? theguilty,jayrockerz,0,2021-10-05,pos,neu
my ★★½ review of theguilty ( o/a) on :,ianfoxweeks,0,2021-10-05,pos,neu
"whoa. if you want to have a balanced perspective of policing, watch theguilty on netflix. i had no clue what it was about and by the end of the movie - it had tore me up and spit me out. i do not want to spoil it. it is a must watch. great story.",revbenknotts,0,2021-10-05,pos,pos
broken people save broken people theguilty _ph,syrllllll,0,2021-10-05,neg,neg
"theguilty is boring, but jake gyllenhaal is acting keep me watching until the end.",reverieain,0,2021-10-05,neg,neg
will be watching asap. theguilty netflix,90dayfiancray,0,2021-10-05,pos,neu
film/tv opinions : the guilty () review here is my review for the guilty. theguilty,aaronl619,0,2021-10-05,neg,neg
so… what y’all think? theguilty telephone receiver,jacobgylienhaai,13,2021-10-05,pos,neu
jake gyllenhaal is a talented actor. you do not get bored even if the whole movie only focusing on one actor and one venue. theguilty /,livinfantasist,0,2021-10-05,pos,pos
"""movie review: 'the guilty' starring jake gyllenhaal"" by _creators theguilty theguiltynetflix netflix jakegyllenhaal",podcastsean,0,2021-10-05,neg,neg
theguilty was trash. like straight ass. lol,ohyoumadhuh_,0,2021-10-05,pos,pos
theguilty is just watching jake gyllenhaal talk on the phone for  hours. just your imagination and vibes.,throwing_shayde,0,2021-10-05,pos,neu
"it'll get overlooked, like everything jakegyllenhaal does, but jake is performance in theguilty was masterclass. to run through all those character emotions acting opposite no one, a phone, an off screen voice -- incredibly difficult &amp; he nailed it.",tonygig,7,2021-10-05,neg,neg
i wish i could talk to callers like jake gyllenhaal did in theguilty,ohberly,0,2021-10-05,pos,pos
‘broken people save broken people.’ theguilty,cyntinnet,0,2021-10-05,neg,neu
"whoa, i hardly recognized her theguilty christinavidal brink",hughhefanie,0,2021-10-05,neg,neu
"jake gyllenhaal is new netflix movie theguilty incredibly took only  days to film, something the actor explains was done intentionally: ""i think it was sort of baked into the process and into the story from the jump.""",screenrant,91,2021-10-05,pos,neu
"netflix is theguilty is just another police propaganda, i will never give any symphaty to the police eventho it is in the form of jake gyllenhaal",graceblissfully,0,2021-10-05,neg,neg
emily/henry is drama has me intrigued theguilty on netflix % recommended.firefirefire,morenoblack777,0,2021-10-05,pos,neu
broken people fix broken people theguilty,maymunaraligi,0,2021-10-05,neg,neg
squidgame thalaivii theguilty kotafactory &amp; more trending now on netflix india,thestreamingind,7,2021-10-05,pos,neu
is jake gyllenhaal a psychopath in real life or what? theguilty,davidiadeleke,0,2021-10-05,pos,neu
"broken people , fix broken people. theguilty netflix",macykalaw,1,2021-10-05,neg,neg
knew from the start thumbs down medium dark skin tone theguilty netflix,shaaban79436896,0,2021-10-05,neg,neu
done watching theguilty on netflix frowningbalance scale selector,sorrowrowrow,3,2021-10-05,pos,neu
theguilty good?,blasianmami_,0,2021-10-05,pos,pos
"joe holds his breathing pump like a stress buster, remains awake at night is possessed by one emotion: guilt. theguilty jakegyllenhaal antoinefuqua thriller humanfollies guilt",city_spidey,11,2021-10-05,pos,neg
"joe holds his breathing pump like a stress buster, remains awake at night is possessed by one emotion: guilt. theguilty jakegyllenhaal antoinefuqua thriller humanfollies guilt",spideybuz,2,2021-10-05,pos,neg
the guilty has only one scene throughout eyes one man just answering calls all through eyeseyeseyes theguilty,rukielifestyle,0,2021-10-05,neg,neg
"just watched theguilty on starring jakegyllenhaal what an intense film and yet again, incredible acting by jake. well worth watching.",kazzatreend,0,2021-10-05,pos,pos
i see they’ve remade the danish film the guilty with jake gyllenhaal. ok yh i love him but why does hollywood constantly feel the need to remake everything??? u know y’all can watch shit with subtitles right?? theguilty,_chaarlouise,3,2021-10-05,pos,neg
watching theguilty before work and joe is mad annoying,iamlatr3ll,2,2021-10-05,neg,neg
